Latitude (decimal degrees):	50.847
Longitude (decimal degrees):	4.352
Elevation (m):	34
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231011:2010,0.0,0.0,0.0,0.0,18.44,4.48,0.0
20231011:2110,0.0,0.0,0.0,0.0,17.87,4.41,0.0
20231011:2210,0.0,0.0,0.0,0.0,17.44,4.34,0.0
20231011:2310,0.0,0.0,0.0,0.0,17.27,4.21,0.0
20231012:0010,0.0,0.0,0.0,0.0,16.93,3.59,0.0
20231012:0110,0.0,0.0,0.0,0.0,16.55,2.55,0.0
20231012:0210,0.0,0.0,0.0,0.0,16.05,2.14,0.0
20231012:0310,0.0,0.0,0.0,0.0,15.5,2.69,0.0
20231012:0410,0.0,0.0,0.0,0.0,15.03,2.9,0.0
20231012:0510,0.0,0.0,0.0,0.0,14.86,2.9,0.0
20231012:0610,0.0,0.0,0.0,0.0,14.78,3.03,0.0
20231012:0710,0.0,15.95,3.2,9.91,15.12,2.97,0.0
20231012:0810,9.41,57.67,11.6,18.0,15.64,3.17,0.0
20231012:0910,3.42,71.59,14.4,24.72,16.71,3.03,0.0
20231012:1010,0.0,53.34,10.7,29.47,17.76,3.79,0.0
20231012:1110,24.18,116.61,23.5,31.71,18.03,4.14,0.0
20231012:1210,0.0,59.32,11.9,31.11,18.37,4.62,0.0
20231012:1310,0.0,39.38,7.9,27.77,18.77,4.9,0.0
20231012:1410,0.0,40.38,8.1,22.12,19.03,3.59,0.0
20231012:1510,0.0,12.46,2.5,14.76,18.9,4.34,0.0
20231012:1610,0.0,11.96,2.4,6.25,18.72,4.34,0.0
20231012:1710,0.0,0.0,0.0,0.0,18.27,4.48,0.0
20231012:1810,0.0,0.0,0.0,0.0,17.83,4.28,0.0
20231012:1910,0.0,0.0,0.0,0.0,17.6,4.0,0.0
20231012:2010,0.0,0.0,0.0,0.0,17.62,3.86,0.0
20231012:2110,0.0,0.0,0.0,0.0,17.53,3.72,0.0
20231012:2210,0.0,0.0,0.0,0.0,17.61,3.72,0.0
20231012:2310,0.0,0.0,0.0,0.0,17.71,3.86,0.0
20231013:0010,0.0,0.0,0.0,0.0,17.85,3.72,0.0
20231013:0110,0.0,0.0,0.0,0.0,17.73,3.66,0.0
20231013:0210,0.0,0.0,0.0,0.0,17.5,3.66,0.0
20231013:0310,0.0,0.0,0.0,0.0,17.56,4.55,0.0
20231013:0410,0.0,0.0,0.0,0.0,17.85,5.79,0.0
20231013:0510,0.0,0.0,0.0,0.0,18.0,5.86,0.0
20231013:0610,0.0,0.0,0.0,0.0,18.02,5.79,0.0
20231013:0710,62.37,50.09,9.1,9.64,18.46,6.48,0.0
20231013:0810,1.93,44.76,9.0,17.7,18.9,7.03,0.0
20231013:0910,0.0,33.4,6.7,24.39,20.3,6.48,0.0
20231013:1010,0.0,56.33,11.3,29.12,21.17,6.76,0.0
20231013:1110,22.9,113.68,22.9,31.34,21.8,7.31,0.0
20231013:1210,0.0,46.36,9.3,30.73,22.32,6.69,0.0
20231013:1310,0.0,40.88,8.2,27.39,23.09,7.38,0.0
20231013:1410,43.21,93.21,18.5,21.75,23.49,8.14,0.0
20231013:1510,12.48,48.54,9.7,14.41,23.11,7.52,0.0
20231013:1610,22.99,24.28,4.4,5.92,22.29,7.1,0.0
20231013:1710,0.0,0.0,0.0,0.0,20.84,6.83,0.0
20231013:1810,0.0,0.0,0.0,0.0,18.75,6.41,0.0
20231013:1910,0.0,0.0,0.0,0.0,18.7,7.38,0.0
20231013:2010,0.0,0.0,0.0,0.0,18.81,7.72,0.0
20231013:2110,0.0,0.0,0.0,0.0,18.92,8.0,0.0
20231013:2210,0.0,0.0,0.0,0.0,18.2,8.0,0.0
20231013:2310,0.0,0.0,0.0,0.0,17.42,8.0,0.0
20231014:0010,0.0,0.0,0.0,0.0,16.63,7.24,0.0
20231014:0110,0.0,0.0,0.0,0.0,14.71,6.41,0.0
20231014:0210,0.0,0.0,0.0,0.0,13.06,5.1,0.0
20231014:0310,0.0,0.0,0.0,0.0,12.32,4.76,0.0
20231014:0410,0.0,0.0,0.0,0.0,11.48,4.41,0.0
20231014:0510,0.0,0.0,0.0,0.0,10.86,4.14,0.0
20231014:0610,0.0,0.0,0.0,0.0,10.59,4.07,0.0
20231014:0710,134.9,63.39,11.1,9.36,10.53,4.07,0.0
20231014:0810,348.88,105.67,26.0,17.41,11.0,4.28,0.0
20231014:0910,482.29,132.91,37.7,24.07,11.67,5.31,0.0
20231014:1010,54.08,127.8,25.4,28.77,12.46,5.31,0.0
20231014:1110,0.0,25.42,5.1,30.97,12.92,5.17,0.0
20231014:1210,0.0,42.37,8.5,30.36,13.37,5.38,0.0
20231014:1310,180.33,163.9,31.8,27.02,13.45,5.45,0.0
20231014:1410,3.67,61.16,12.3,21.4,12.95,5.38,0.0
20231014:1510,0.0,28.91,5.8,14.07,12.38,5.1,0.0
20231014:1610,21.07,22.73,4.1,5.59,11.74,3.86,0.0
20231014:1710,0.0,0.0,0.0,0.0,11.02,3.1,0.0
20231014:1810,0.0,0.0,0.0,0.0,10.63,2.62,0.0
20231014:1910,0.0,0.0,0.0,0.0,9.57,2.34,0.0
20231014:2010,0.0,0.0,0.0,0.0,9.19,2.41,0.0
20231014:2110,0.0,0.0,0.0,0.0,8.78,2.48,0.0
20231014:2210,0.0,0.0,0.0,0.0,8.29,2.69,0.0
20231014:2310,0.0,0.0,0.0,0.0,8.14,2.83,0.0
20231015:0010,0.0,0.0,0.0,0.0,8.0,2.83,0.0
20231015:0110,0.0,0.0,0.0,0.0,8.15,2.9,0.0
20231015:0210,0.0,0.0,0.0,0.0,8.33,3.17,0.0
20231015:0310,0.0,0.0,0.0,0.0,7.87,3.17,0.0
20231015:0410,0.0,0.0,0.0,0.0,7.64,3.03,0.0
20231015:0510,0.0,0.0,0.0,0.0,7.31,2.97,0.0
20231015:0610,0.0,0.0,0.0,0.0,7.12,2.97,0.0
20231015:0710,172.77,66.52,11.7,9.09,6.82,2.9,0.0
20231015:0810,365.28,107.07,26.2,17.11,7.97,2.76,0.0
20231015:0910,482.03,139.19,37.6,23.75,9.15,3.59,0.0
20231015:1010,25.75,110.89,22.2,28.42,9.9,4.28,0.0
20231015:1110,168.48,180.4,34.9,30.6,10.3,4.0,0.0
20231015:1210,0.0,30.41,6.1,29.98,10.62,3.86,0.0
20231015:1310,511.71,158.58,42.1,26.65,10.78,3.72,0.0
20231015:1410,26.26,84.0,16.7,21.04,10.6,3.59,0.0
20231015:1510,0.0,29.91,6.0,13.73,10.07,3.45,0.0
20231015:1610,45.18,28.75,4.7,5.26,9.48,2.62,0.0
20231015:1710,0.0,0.0,0.0,0.0,8.82,1.86,0.0
20231015:1810,0.0,0.0,0.0,0.0,8.06,1.66,0.0
20231015:1910,0.0,0.0,0.0,0.0,7.26,1.79,0.0
20231015:2010,0.0,0.0,0.0,0.0,6.69,1.52,0.0
20231015:2110,0.0,0.0,0.0,0.0,5.86,1.38,0.0
20231015:2210,0.0,0.0,0.0,0.0,4.82,1.52,0.0
20231015:2310,0.0,0.0,0.0,0.0,4.3,1.45,0.0
20231016:0010,0.0,0.0,0.0,0.0,4.82,1.03,0.0
20231016:0110,0.0,0.0,0.0,0.0,5.55,0.69,0.0
20231016:0210,0.0,0.0,0.0,0.0,5.43,0.55,0.0
20231016:0310,0.0,0.0,0.0,0.0,5.27,0.55,0.0
20231016:0410,0.0,0.0,0.0,0.0,5.07,0.83,0.0
20231016:0510,0.0,0.0,0.0,0.0,3.59,1.24,0.0
20231016:0610,0.0,0.0,0.0,0.0,3.06,1.38,0.0
20231016:0710,73.08,51.62,8.8,8.82,3.26,1.17,0.0
20231016:0810,258.32,118.21,23.2,16.82,4.63,1.1,0.0
20231016:0910,238.97,157.86,30.4,23.43,6.38,1.1,0.0
20231016:1010,181.33,172.13,33.0,28.08,8.56,1.31,0.0
20231016:1110,184.67,183.44,35.3,30.23,10.02,1.72,0.0
20231016:1210,281.94,196.37,38.6,29.61,10.88,2.14,0.0
20231016:1310,310.8,179.74,36.0,26.28,11.42,2.62,0.0
20231016:1410,281.48,144.21,28.6,20.69,11.64,3.1,0.0
20231016:1510,175.23,93.82,16.9,13.39,11.55,3.38,0.0
20231016:1610,28.35,22.43,3.9,4.93,11.01,2.9,0.0
20231016:1710,0.0,0.0,0.0,0.0,9.77,3.17,0.0
20231016:1810,0.0,0.0,0.0,0.0,9.11,3.66,0.0
20231016:1910,0.0,0.0,0.0,0.0,8.61,3.93,0.0
20231016:2010,0.0,0.0,0.0,0.0,8.26,3.72,0.0
20231016:2110,0.0,0.0,0.0,0.0,7.82,3.45,0.0
20231016:2210,0.0,0.0,0.0,0.0,7.49,3.24,0.0
20231016:2310,0.0,0.0,0.0,0.0,7.14,3.1,0.0
20231017:0010,0.0,0.0,0.0,0.0,6.98,3.03,0.0
20231017:0110,0.0,0.0,0.0,0.0,6.98,3.31,0.0
20231017:0210,0.0,0.0,0.0,0.0,7.16,3.59,0.0
20231017:0310,0.0,0.0,0.0,0.0,7.22,3.59,0.0
20231017:0410,0.0,0.0,0.0,0.0,7.2,3.45,0.0
20231017:0510,0.0,0.0,0.0,0.0,7.26,3.45,0.0
20231017:0610,0.0,0.0,0.0,0.0,7.19,3.45,0.0
20231017:0710,32.22,38.41,7.0,8.54,6.98,3.86,0.0
20231017:0810,48.68,78.39,15.0,16.52,7.65,3.66,0.0
20231017:0910,503.53,134.58,37.0,23.11,8.8,4.55,0.0
20231017:1010,547.25,166.43,44.1,27.73,10.19,4.69,0.0
20231017:1110,600.44,171.93,48.1,29.87,11.46,4.69,0.0
20231017:1210,570.73,173.03,46.5,29.24,12.42,4.69,0.0
20231017:1310,469.59,167.44,39.9,25.92,13.08,4.76,0.0
20231017:1410,412.52,132.2,31.4,20.33,13.33,4.83,0.0
20231017:1510,234.67,95.5,17.9,13.05,13.08,4.55,0.0
20231017:1610,17.49,16.83,3.1,4.61,12.12,4.28,0.0
20231017:1710,0.0,0.0,0.0,0.0,10.85,4.34,0.0
20231017:1810,0.0,0.0,0.0,0.0,10.02,4.41,0.0
20231017:1910,0.0,0.0,0.0,0.0,9.22,4.21,0.0
20231017:2010,0.0,0.0,0.0,0.0,8.68,4.07,0.0
20231017:2110,0.0,0.0,0.0,0.0,8.21,3.66,0.0
20231017:2210,0.0,0.0,0.0,0.0,7.81,3.45,0.0
20231017:2310,0.0,0.0,0.0,0.0,7.62,3.45,0.0
20231018:0010,0.0,0.0,0.0,0.0,7.67,3.52,0.0
20231018:0110,0.0,0.0,0.0,0.0,7.7,3.66,0.0
20231018:0210,0.0,0.0,0.0,0.0,7.8,3.66,0.0
20231018:0310,0.0,0.0,0.0,0.0,7.77,3.59,0.0
20231018:0410,0.0,0.0,0.0,0.0,7.95,3.66,0.0
20231018:0510,0.0,0.0,0.0,0.0,8.19,3.86,0.0
20231018:0610,0.0,0.0,0.0,0.0,8.35,3.93,0.0
20231018:0710,42.76,39.62,7.0,8.27,8.99,3.79,0.0
20231018:0810,106.22,92.92,17.1,16.23,10.45,3.79,0.0
20231018:0910,436.52,138.02,34.0,22.78,12.22,3.66,0.0
20231018:1010,169.11,161.26,30.9,27.38,14.07,4.21,0.0
20231018:1110,206.07,178.71,34.5,29.51,15.69,4.62,0.0
20231018:1210,65.57,132.57,26.1,28.87,16.86,5.03,0.0
20231018:1310,84.5,126.65,24.6,25.56,17.12,4.9,0.0
20231018:1410,0.0,27.42,5.5,19.99,17.25,4.69,0.0
20231018:1510,0.0,26.92,5.4,12.72,16.96,5.1,0.0
20231018:1610,0.0,2.99,0.6,4.29,16.31,5.03,0.0
20231018:1710,0.0,0.0,0.0,0.0,15.42,5.45,0.0
20231018:1810,0.0,0.0,0.0,0.0,14.18,5.93,0.0
20231018:1910,0.0,0.0,0.0,0.0,14.49,6.21,0.0
20231018:2010,0.0,0.0,0.0,0.0,15.27,6.48,0.0
20231018:2110,0.0,0.0,0.0,0.0,16.0,6.14,0.0
20231018:2210,0.0,0.0,0.0,0.0,16.82,6.07,0.0
20231018:2310,0.0,0.0,0.0,0.0,16.79,6.21,0.0
20231019:0010,0.0,0.0,0.0,0.0,16.38,6.07,0.0
20231019:0110,0.0,0.0,0.0,0.0,16.0,5.86,0.0
20231019:0210,0.0,0.0,0.0,0.0,15.82,5.52,0.0
20231019:0310,0.0,0.0,0.0,0.0,15.51,5.1,0.0
20231019:0410,0.0,0.0,0.0,0.0,15.14,4.76,0.0
20231019:0510,0.0,0.0,0.0,0.0,14.81,4.69,0.0
20231019:0610,0.0,0.0,0.0,0.0,14.37,4.41,0.0
20231019:0710,143.45,58.53,9.3,7.99,14.37,4.0,0.0
20231019:0810,162.12,103.26,18.7,15.93,15.23,3.66,0.0
20231019:0910,13.59,76.37,15.3,22.46,16.52,4.07,0.0
20231019:1010,0.0,67.8,13.6,27.04,17.58,4.48,0.0
20231019:1110,0.0,63.31,12.7,29.15,17.93,4.69,0.0
20231019:1210,0.0,55.83,11.2,28.5,17.66,4.41,0.0
20231019:1310,351.22,167.43,34.7,25.2,18.33,4.97,0.0
20231019:1410,360.85,129.11,28.3,19.64,19.0,4.07,0.0
20231019:1510,169.86,85.76,15.0,12.39,19.19,3.45,0.0
20231019:1610,10.32,11.44,2.2,3.97,18.53,2.9,0.0
20231019:1710,0.0,0.0,0.0,0.0,17.2,3.03,0.0
20231019:1810,0.0,0.0,0.0,0.0,16.47,3.17,0.0
20231019:1910,0.0,0.0,0.0,0.0,16.15,3.31,0.0
20231019:2010,0.0,0.0,0.0,0.0,16.01,3.52,0.0
20231019:2110,0.0,0.0,0.0,0.0,16.0,3.79,0.0
20231019:2210,0.0,0.0,0.0,0.0,15.97,3.86,0.0
20231019:2310,0.0,0.0,0.0,0.0,15.83,4.07,0.0
20231020:0010,0.0,0.0,0.0,0.0,15.58,3.93,0.0
20231020:0110,0.0,0.0,0.0,0.0,15.38,3.86,0.0
20231020:0210,0.0,0.0,0.0,0.0,15.27,3.93,0.0
20231020:0310,0.0,0.0,0.0,0.0,15.03,3.86,0.0
20231020:0410,0.0,0.0,0.0,0.0,14.86,3.72,0.0
20231020:0510,0.0,0.0,0.0,0.0,14.73,3.1,0.0
20231020:0610,0.0,0.0,0.0,0.0,14.53,2.62,0.0
20231020:0710,0.0,14.95,3.0,7.72,14.91,2.55,0.0
20231020:0810,0.0,21.93,4.4,15.64,15.04,2.9,0.0
20231020:0910,0.0,29.91,6.0,22.15,15.24,3.03,0.0
20231020:1010,0.0,44.37,8.9,26.7,15.43,2.83,0.0
20231020:1110,0.0,21.93,4.4,28.79,15.15,4.0,0.0
20231020:1210,0.0,22.93,4.6,28.14,14.45,5.1,0.0
20231020:1310,0.0,20.94,4.2,24.84,13.84,4.76,0.0
20231020:1410,0.0,17.95,3.6,19.3,13.77,4.41,0.0
20231020:1510,30.94,49.96,9.5,12.07,13.89,4.28,0.0
20231020:1610,0.0,3.49,0.7,3.66,13.89,3.93,0.0
20231020:1710,0.0,0.0,0.0,0.0,13.39,3.66,0.0
20231020:1810,0.0,0.0,0.0,0.0,12.92,3.52,0.0
20231020:1910,0.0,0.0,0.0,0.0,12.9,4.0,0.0
20231020:2010,0.0,0.0,0.0,0.0,12.93,3.86,0.0
20231020:2110,0.0,0.0,0.0,0.0,12.91,3.52,0.0
20231020:2210,0.0,0.0,0.0,0.0,12.78,3.1,0.0
20231020:2310,0.0,0.0,0.0,0.0,12.67,2.97,0.0
20231021:0010,0.0,0.0,0.0,0.0,12.82,3.17,0.0
20231021:0110,0.0,0.0,0.0,0.0,12.83,3.52,0.0
20231021:0210,0.0,0.0,0.0,0.0,12.78,4.07,0.0
20231021:0310,0.0,0.0,0.0,0.0,12.77,4.69,0.0
20231021:0410,0.0,0.0,0.0,0.0,12.92,5.38,0.0
20231021:0510,0.0,0.0,0.0,0.0,12.86,5.72,0.0
20231021:0610,0.0,0.0,0.0,0.0,12.39,6.07,0.0
20231021:0710,20.89,28.77,5.3,7.44,12.23,6.55,0.0
20231021:0810,67.63,77.75,14.4,15.34,12.14,6.9,0.0
20231021:0910,279.89,150.51,28.8,21.83,12.9,7.17,0.0
20231021:1010,337.59,180.05,35.7,26.36,14.0,9.31,0.0
20231021:1110,71.82,134.29,26.2,28.43,14.58,8.41,0.0
20231021:1210,0.0,52.84,10.6,27.78,14.87,8.14,0.0
20231021:1310,0.0,17.45,3.5,24.49,14.56,7.66,0.0
20231021:1410,0.0,39.38,7.9,18.96,13.75,7.59,0.0
20231021:1510,2.66,29.44,5.9,11.75,13.63,7.03,0.0
20231021:1610,18.66,11.99,2.2,3.35,13.92,6.9,0.0
20231021:1710,0.0,0.0,0.0,0.0,14.06,7.03,0.0
20231021:1810,0.0,0.0,0.0,0.0,14.11,7.38,0.0
20231021:1910,0.0,0.0,0.0,0.0,13.09,7.52,0.0
20231021:2010,0.0,0.0,0.0,0.0,13.15,7.93,0.0
20231021:2110,0.0,0.0,0.0,0.0,13.01,8.28,0.0
20231021:2210,0.0,0.0,0.0,0.0,12.57,8.41,0.0
20231021:2310,0.0,0.0,0.0,0.0,12.33,8.28,0.0
20231022:0010,0.0,0.0,0.0,0.0,12.26,7.59,0.0
20231022:0110,0.0,0.0,0.0,0.0,12.09,6.55,0.0
20231022:0210,0.0,0.0,0.0,0.0,11.92,5.45,0.0
20231022:0310,0.0,0.0,0.0,0.0,11.52,4.69,0.0
20231022:0410,0.0,0.0,0.0,0.0,11.4,4.34,0.0
20231022:0510,0.0,0.0,0.0,0.0,11.42,4.14,0.0
20231022:0610,0.0,0.0,0.0,0.0,11.42,4.0,0.0
20231022:0710,69.26,43.58,6.8,7.17,11.73,3.52,0.0
20231022:0810,43.02,68.13,12.9,15.05,12.08,3.52,0.0
20231022:0910,0.0,32.4,6.5,21.51,12.88,4.41,0.0
20231022:1010,0.0,47.86,9.6,26.02,13.23,5.03,0.0
20231022:1110,0.0,49.85,10.0,28.08,14.06,5.24,0.0
20231022:1210,90.4,138.72,26.7,27.42,14.64,4.62,0.0
20231022:1310,114.02,133.23,25.1,24.14,14.71,4.0,0.0
20231022:1410,82.56,98.89,18.4,18.63,14.85,3.86,0.0
20231022:1510,11.0,38.15,7.5,11.43,13.61,3.52,0.0
20231022:1610,0.0,2.49,0.5,3.05,13.23,3.52,0.0
20231022:1710,0.0,0.0,0.0,0.0,12.57,3.17,0.0
20231022:1810,0.0,0.0,0.0,0.0,11.95,2.76,0.0
20231022:1910,0.0,0.0,0.0,0.0,11.48,2.76,0.0
20231022:2010,0.0,0.0,0.0,0.0,11.03,2.62,0.0
20231022:2110,0.0,0.0,0.0,0.0,10.4,2.34,0.0
20231022:2210,0.0,0.0,0.0,0.0,9.85,2.21,0.0
20231022:2310,0.0,0.0,0.0,0.0,9.26,2.28,0.0
20231023:0010,0.0,0.0,0.0,0.0,8.73,2.28,0.0
20231023:0110,0.0,0.0,0.0,0.0,8.37,2.28,0.0
20231023:0210,0.0,0.0,0.0,0.0,8.01,2.28,0.0
20231023:0310,0.0,0.0,0.0,0.0,7.58,2.07,0.0
20231023:0410,0.0,0.0,0.0,0.0,6.98,2.07,0.0
20231023:0510,0.0,0.0,0.0,0.0,6.54,2.14,0.0
20231023:0610,0.0,0.0,0.0,0.0,6.25,2.21,0.0
20231023:0710,42.02,35.04,5.8,6.9,6.59,2.41,0.0
20231023:0810,80.86,80.55,14.5,14.75,8.15,2.41,0.0
20231023:0910,52.23,96.93,18.7,21.19,9.96,2.62,0.0
20231023:1010,5.84,77.69,15.6,25.68,11.41,2.97,0.0
20231023:1110,13.28,95.86,19.2,27.73,12.28,3.31,0.0
20231023:1210,0.0,55.33,11.1,27.07,12.89,3.66,0.0
20231023:1310,0.0,31.9,6.4,23.8,13.19,3.86,0.0
20231023:1410,0.0,14.95,3.0,18.3,13.29,4.21,0.0
20231023:1510,0.0,18.44,3.7,11.11,13.05,4.34,0.0
20231023:1610,0.0,2.99,0.6,2.75,12.47,4.0,0.0
20231023:1710,0.0,0.0,0.0,0.0,11.63,3.72,0.0
20231023:1810,0.0,0.0,0.0,0.0,11.45,3.93,0.0
20231023:1910,0.0,0.0,0.0,0.0,11.5,3.66,0.0
20231023:2010,0.0,0.0,0.0,0.0,11.65,3.45,0.0
20231023:2110,0.0,0.0,0.0,0.0,11.85,3.03,0.0
20231023:2210,0.0,0.0,0.0,0.0,12.08,3.38,0.0
20231023:2310,0.0,0.0,0.0,0.0,12.13,4.76,0.0
20231024:0010,0.0,0.0,0.0,0.0,11.77,5.03,0.0
20231024:0110,0.0,0.0,0.0,0.0,11.19,4.97,0.0
20231024:0210,0.0,0.0,0.0,0.0,10.83,4.76,0.0
20231024:0310,0.0,0.0,0.0,0.0,10.64,4.69,0.0
20231024:0410,0.0,0.0,0.0,0.0,10.61,4.48,0.0
20231024:0510,0.0,0.0,0.0,0.0,10.49,4.21,0.0
20231024:0610,0.0,0.0,0.0,0.0,10.42,3.86,0.0
20231024:0710,0.0,5.48,1.1,6.62,10.72,3.45,0.0
20231024:0810,0.0,15.95,3.2,14.46,11.04,5.03,0.0
20231024:0910,0.0,40.88,8.2,20.88,11.26,4.07,0.0
20231024:1010,0.0,63.31,12.7,25.34,11.29,4.21,0.0
20231024:1110,236.86,179.32,33.4,27.38,11.8,4.55,0.0
20231024:1210,343.66,187.77,36.2,26.72,12.93,5.03,0.0
20231024:1310,28.48,92.05,18.2,23.45,14.04,5.66,0.0
20231024:1410,199.55,124.5,22.0,17.97,14.26,5.1,0.0
20231024:1510,0.0,18.94,3.8,10.8,13.94,4.14,0.0
20231024:1610,17.44,7.46,1.4,2.45,13.23,3.66,0.0
20231024:1710,0.0,0.0,0.0,0.0,12.28,3.31,0.0
20231024:1810,0.0,0.0,0.0,0.0,11.29,3.03,0.0
20231024:1910,0.0,0.0,0.0,0.0,10.63,3.1,0.0
20231024:2010,0.0,0.0,0.0,0.0,10.16,3.17,0.0
20231024:2110,0.0,0.0,0.0,0.0,9.97,3.17,0.0
20231024:2210,0.0,0.0,0.0,0.0,9.9,3.24,0.0
20231024:2310,0.0,0.0,0.0,0.0,9.62,3.24,0.0
20231025:0010,0.0,0.0,0.0,0.0,9.56,3.1,0.0
20231025:0110,0.0,0.0,0.0,0.0,9.59,2.9,0.0
20231025:0210,0.0,0.0,0.0,0.0,9.33,3.03,0.0
20231025:0310,0.0,0.0,0.0,0.0,9.35,3.31,0.0
20231025:0410,0.0,0.0,0.0,0.0,9.47,3.66,0.0
20231025:0510,0.0,0.0,0.0,0.0,9.73,3.72,0.0
20231025:0610,0.0,0.0,0.0,0.0,9.67,3.86,0.0
20231025:0710,4.21,17.34,3.4,6.35,9.82,3.93,0.0
20231025:0810,0.0,10.97,2.2,14.17,10.34,4.41,0.0
20231025:0910,0.0,31.41,6.3,20.57,10.75,4.28,0.0
20231025:1010,0.0,34.89,7.0,25.01,11.37,3.79,0.0
20231025:1110,0.0,19.44,3.9,27.03,12.03,3.59,0.0
20231025:1210,0.0,21.44,4.3,26.37,12.55,3.31,0.0
20231025:1310,0.0,24.43,4.9,23.12,12.65,3.24,0.0
20231025:1410,0.0,20.44,4.1,17.65,12.26,3.66,0.0
20231025:1510,0.0,16.45,3.3,10.5,11.81,3.52,0.0
20231025:1610,0.0,1.0,0.2,2.16,11.29,3.86,0.0
20231025:1710,0.0,0.0,0.0,0.0,10.88,4.34,0.0
20231025:1810,0.0,0.0,0.0,0.0,10.61,4.69,0.0
20231025:1910,0.0,0.0,0.0,0.0,10.13,3.86,0.0
20231025:2010,0.0,0.0,0.0,0.0,9.82,3.59,0.0
20231025:2110,0.0,0.0,0.0,0.0,9.65,3.31,0.0
20231025:2210,0.0,0.0,0.0,0.0,9.3,2.9,0.0
20231025:2310,0.0,0.0,0.0,0.0,8.98,2.76,0.0
20231026:0010,0.0,0.0,0.0,0.0,8.74,2.34,0.0
20231026:0110,0.0,0.0,0.0,0.0,8.35,1.86,0.0
20231026:0210,0.0,0.0,0.0,0.0,7.67,2.21,0.0
20231026:0310,0.0,0.0,0.0,0.0,7.61,2.14,0.0
20231026:0410,0.0,0.0,0.0,0.0,7.67,1.79,0.0
20231026:0510,0.0,0.0,0.0,0.0,7.64,2.21,0.0
20231026:0610,0.0,0.0,0.0,0.0,7.47,2.55,0.0
20231026:0710,26.6,25.02,4.3,6.08,8.52,2.41,0.0
20231026:0810,2.64,37.96,7.6,13.88,9.37,2.48,0.0
20231026:0910,0.0,13.96,2.8,20.25,10.48,2.48,0.0
20231026:1010,46.95,107.72,21.0,24.68,11.35,2.62,0.0
20231026:1110,5.95,81.22,16.3,26.69,11.9,2.83,0.0
20231026:1210,0.0,25.42,5.1,26.03,12.51,3.38,0.0
20231026:1310,0.0,33.9,6.8,22.78,12.28,2.28,0.0
20231026:1410,14.2,60.07,11.9,17.33,12.23,2.69,0.0
20231026:1510,40.89,47.55,8.5,10.2,12.62,2.9,0.0
20231026:1610,0.0,1.99,0.4,1.87,12.23,3.03,0.0
20231026:1710,0.0,0.0,0.0,0.0,11.61,2.76,0.0
20231026:1810,0.0,0.0,0.0,0.0,10.89,2.69,0.0
20231026:1910,0.0,0.0,0.0,0.0,10.61,2.69,0.0
20231026:2010,0.0,0.0,0.0,0.0,10.43,2.55,0.0
20231026:2110,0.0,0.0,0.0,0.0,10.13,2.55,0.0
20231026:2210,0.0,0.0,0.0,0.0,10.17,2.48,0.0
20231026:2310,0.0,0.0,0.0,0.0,10.27,2.55,0.0
20231027:0010,0.0,0.0,0.0,0.0,10.42,2.69,0.0
20231027:0110,0.0,0.0,0.0,0.0,10.62,2.62,0.0
20231027:0210,0.0,0.0,0.0,0.0,10.73,2.62,0.0
20231027:0310,0.0,0.0,0.0,0.0,10.84,2.97,0.0
20231027:0410,0.0,0.0,0.0,0.0,11.04,3.66,0.0
20231027:0510,0.0,0.0,0.0,0.0,11.14,4.14,0.0
20231027:0610,0.0,0.0,0.0,0.0,10.92,4.14,0.0
20231027:0710,0.0,3.49,0.7,5.81,10.44,3.93,0.0
20231027:0810,0.0,31.41,6.3,13.59,10.59,3.93,0.0
20231027:0910,0.0,23.93,4.8,19.94,10.78,4.0,0.0
20231027:1010,0.0,36.89,7.4,24.35,11.0,4.41,0.0
20231027:1110,0.0,50.85,10.2,26.35,11.45,3.86,0.0
20231027:1210,130.08,145.18,27.0,25.69,12.23,4.34,0.0
20231027:1310,464.61,155.87,33.6,22.45,12.77,4.41,0.0
20231027:1410,142.74,108.65,18.9,17.02,13.14,4.34,0.0
20231027:1510,221.42,80.74,12.6,9.9,13.15,4.07,0.0
20231027:1610,0.0,2.49,0.5,1.59,12.36,3.38,0.0
20231027:1710,0.0,0.0,0.0,0.0,11.1,2.97,0.0
20231027:1810,0.0,0.0,0.0,0.0,10.36,3.24,0.0
20231027:1910,0.0,0.0,0.0,0.0,10.85,3.38,0.0
20231027:2010,0.0,0.0,0.0,0.0,10.85,3.59,0.0
20231027:2110,0.0,0.0,0.0,0.0,10.51,3.86,0.0
20231027:2210,0.0,0.0,0.0,0.0,10.1,3.66,0.0
20231027:2310,0.0,0.0,0.0,0.0,9.73,3.66,0.0
20231028:0010,0.0,0.0,0.0,0.0,9.63,4.0,0.0
20231028:0110,0.0,0.0,0.0,0.0,9.36,4.0,0.0
20231028:0210,0.0,0.0,0.0,0.0,9.14,4.07,0.0
20231028:0310,0.0,0.0,0.0,0.0,9.06,4.28,0.0
20231028:0410,0.0,0.0,0.0,0.0,9.65,4.48,0.0
20231028:0510,0.0,0.0,0.0,0.0,10.23,4.76,0.0
20231028:0610,0.0,0.0,0.0,0.0,10.39,4.83,0.0
20231028:0710,0.0,10.97,2.2,5.54,10.2,5.31,0.0
